record_id,ssid,bssid,rssi
585,Smart-CAU_5G,f0:5c:19:a9:ab:f2,-88
585,Smart-CAU_2.4G,f0:5c:19:a9:ab:f3,-89
585,eduroam,7c:57:3c:de:fd:31,-82
585,Smart-CAU_2.4G,f0:5c:19:a9:b8:53,-78
585,Smart-CAU,7c:57:3c:de:fd:30,-81
585,Smart-CAU_5G,f0:5c:19:a9:b8:52,-74
585,Smart-CAU_2.4G,7c:57:3c:de:fd:33,-81
585,eduroam,f0:5c:19:a9:b8:51,-74
585,Smart-CAU_5G,7c:57:3c:de:fd:32,-82
585,Smart-CAU_5G,f0:5c:19:a9:e9:72,-67
585,eduroam,48:00:20:86:f6:61,-73
585,eduroam,f0:5c:19:a9:e9:71,-67
585,Smart-CAU,48:00:20:86:f6:60,-73
585,Smart-CAU_2.4G,48:00:20:86:f6:63,-73
585,Smart-CAU_2.4G,f0:5c:19:a9:e9:73,-67
585,Smart-CAU_5G,48:00:20:86:f6:62,-73
585,Smart-CAU,f0:5c:19:a9:e9:70,-67
585,Smart-CAU,f0:5c:19:a9:ab:f0,-89
585,Smart-CAU_2.4G,b4:5d:50:a0:78:93,-62
585,Smart-CAU,b4:5d:50:a0:78:90,-62
585,Smart-CAU_5G,b4:5d:50:a0:78:92,-62
585,eduroam,f0:5c:19:a9:ed:11,-82
585,eduroam,b4:5d:50:a0:78:91,-62
585,Smart-CAU,f0:5c:19:a9:ed:10,-82
585,Smart-CAU_2.4G,f0:5c:19:a9:ed:13,-82
585,Smart-CAU_5G,f0:5c:19:a9:ed:12,-81
585,Smart-CAU_2.4G,48:00:20:86:b3:43,-89
585,Smart-CAU_5G,48:00:20:86:b3:42,-89
585,eduroam,48:00:20:86:b3:41,-89
585,Smart-CAU,48:00:20:86:b3:40,-89
585,KT_GiGA_5G_C90A,60:29:d5:7e:c9:0d,-77
585,Smart-CAU_2.4G,b4:5d:50:a0:78:82,-86
585,iptime,58:86:94:ba:53:7c,-81
585,[LG_AirPurifier]78b6,da:e3:5e:13:78:b6,-85
585,Smart-CAU_2.4G,f0:5c:19:a9:ab:e2,-83
585,Smart-CAU_2.4G,f0:5c:19:a9:b8:42,-88
585,eduroam,f0:5c:19:a9:b8:41,-88
586,iptime,70:5d:cc:ae:2e:d4,-75
586,eduroam,f0:5c:19:a9:b7:41,-92
586,Smart-CAU_2.4G,48:00:20:89:ab:11,-86
586,Smart-CAU_5G,f0:5c:19:a9:b7:52,-88
586,Smart-CAU_2.4G,f0:5c:19:a9:b7:53,-88
586,Smart-CAU,f0:5c:19:a9:b7:50,-88
586,eduroam,f0:5c:19:a9:b7:51,-88
586,Smart-CAU_2.4G,f0:5c:19:a9:ba:82,-83
586,eduroam,f0:5c:19:a9:ba:81,-90
586,eduroam,48:00:20:89:ab:01,-80
586,Smart-CAU,48:00:20:89:ab:00,-80
586,Smart-CAU_2.4G,48:00:20:89:ab:03,-80
586,Smart-CAU_5G,48:00:20:89:ab:02,-80
586,eduroam,f0:5c:19:a9:e9:b1,-74
586,Smart-CAU,f0:5c:19:a9:e9:b0,-74
586,iptime,88:36:6c:d4:1c:28,-75
586,Smart-CAU_2.4G,f0:5c:19:a9:e9:b3,-74
586,Smart-CAU_5G,f0:5c:19:a9:e9:b2,-74
586,coffeenie_310,58:86:94:ad:57:90,-77
586,CAUJOB 201_5G,58:86:94:4e:a3:ec,-90
586,Smart-CAU_5G,f0:5c:19:a9:d1:32,-92
586,Smart-CAU_2.4G,f0:5c:19:a9:d1:33,-92
586,eduroam,b4:5d:50:9f:f6:f1,-81
586,Smart-CAU_5G,b4:5d:50:9f:f6:f2,-79
586,Smart-CAU_2.4G,b4:5d:50:9f:f6:f3,-80
586,eduroam,f0:5c:19:a9:e9:a0,-86
586,Smart-CAU_2.4G,f0:5c:19:a9:e9:a2,-86
586,Smart-CAU,b4:5d:50:9f:f6:f0,-78
586,eduroam,48:00:20:87:77:f1,-75
586,eduroam,48:00:20:89:61:b1,-85
586,Smart-CAU_5G,48:00:20:87:77:f2,-75
586,Smart-CAU,48:00:20:89:61:b0,-85
586,Smart-CAU_2.4G,48:00:20:89:61:b3,-85
586,[LG_CeilingCassette A/C]925b,1e:39:29:f6:92:5b,-86
586,Smart-CAU,48:00:20:87:77:f0,-75
586,Smart-CAU_2.4G,f0:5c:19:a9:ea:13,-82
586,Smart-CAU_5G,48:00:20:89:61:b2,-86
586,Smart-CAU_5G,f0:5c:19:a9:ea:12,-82
586,eduroam,f0:5c:19:a9:ea:11,-82
586,Smart-CAU_2.4G,48:00:20:87:77:f3,-75
586,Smart-CAU,f0:5c:19:a9:ea:10,-81
586,coffeenie_310,58:86:94:38:75:8e,-78
586,Smart-CAU_2.4G,48:00:20:86:f6:71,-82
586,eduroam,48:00:20:87:3e:01,-89
586,Smart-CAU_5G,48:00:20:87:3e:02,-89
586,Smart-CAU,48:00:20:87:3e:00,-89
586,eduroam,48:00:20:86:f6:70,-81
586,eduroam,f0:5c:19:a9:ea:00,-89
586,Smart-CAU_2.4G,48:00:20:87:3e:03,-89
586,eduroam,f0:5c:19:a9:ed:00,-89
586,eduroam,48:00:20:89:61:c0,-93
586,Smart-CAU,f0:5c:19:a9:b8:50,-75
586,Smart-CAU_2.4G,f0:5c:19:a9:ed:02,-89
586,Smart-CAU_5G,f0:5c:19:a9:af:b2,-90
586,eduroam,7c:57:3c:de:fd:31,-82
586,Smart-CAU_2.4G,f0:5c:19:a9:b8:53,-74
586,Smart-CAU,7c:57:3c:de:fd:30,-83
586,Smart-CAU_5G,f0:5c:19:a9:b8:52,-74
586,Smart-CAU_2.4G,7c:57:3c:de:fd:33,-82
586,eduroam,f0:5c:19:a9:b8:51,-75
586,Smart-CAU_5G,7c:57:3c:de:fd:32,-82
586,Smart-CAU_5G,f0:5c:19:a9:e9:72,-68
586,eduroam,48:00:20:86:f6:61,-75
586,eduroam,f0:5c:19:a9:e9:71,-68
586,Smart-CAU,48:00:20:86:f6:60,-74
586,Smart-CAU_2.4G,48:00:20:86:f6:63,-75
586,Smart-CAU_2.4G,f0:5c:19:a9:e9:73,-68
586,Smart-CAU_5G,48:00:20:86:f6:62,-75
586,Smart-CAU,f0:5c:19:a9:e9:70,-68
586,Smart-CAU,f0:5c:19:a9:d1:30,-91
586,eduroam,f0:5c:19:a9:d1:31,-91
586,Smart-CAU_2.4G,b4:5d:50:a0:78:93,-59
586,Smart-CAU,b4:5d:50:a0:78:90,-60
586,Smart-CAU_5G,b4:5d:50:a0:78:92,-60
586,eduroam,f0:5c:19:a9:ed:11,-78
586,eduroam,b4:5d:50:a0:78:91,-60
586,Smart-CAU,f0:5c:19:a9:ed:10,-79
586,Smart-CAU_2.4G,f0:5c:19:a9:ed:13,-77
586,Smart-CAU_5G,f0:5c:19:a9:ed:12,-78
586,eduroam,7c:57:3c:de:fd:20,-91
586,Smart-CAU_2.4G,7c:57:3c:de:fd:22,-90
586,eduroam,f0:5c:19:a9:e9:60,-80
586,Smart-CAU_2.4G,f0:5c:19:a9:e9:62,-80
586,Smart-CAU_2.4G,48:00:20:86:b3:43,-87
586,Smart-CAU_5G,48:00:20:86:b3:42,-87
586,Smart-CAU_2.4G,48:00:20:87:78:01,-86
586,eduroam,48:00:20:86:b3:41,-88
586,Smart-CAU,48:00:20:86:b3:40,-87
586,KT_GiGA_5G_C90A,60:29:d5:7e:c9:0d,-80
586,Smart-CAU_2.4G,b4:5d:50:a0:78:82,-78
586,KT_GiGA_C90A,60:29:d5:7e:c9:0e,-81
586,eduroam,b4:5d:50:a0:78:80,-76
586,eduroam,f0:5c:19:a9:ba:91,-84
586,iptime,58:86:94:ba:53:7c,-87
586,Smart-CAU,f0:5c:19:a9:ba:90,-92
586,Smart-CAU_5G,f0:5c:19:a9:b8:32,-86
586,eduroam,f0:5c:19:a9:b8:31,-86
586,Smart-CAU,f0:5c:19:a9:b8:30,-86
586,Smart-CAU_2.4G,f0:5c:19:a9:ef:f3,-89
586,Smart-CAU_2.4G,f0:5c:19:a9:b8:33,-86
586,Smart-CAU_5G,f0:5c:19:a9:ef:f2,-89
586,Smart-CAU_2.4G,f0:5c:19:a9:ba:93,-84
586,Smart-CAU_5G,f0:5c:19:a9:ba:92,-85
586,[LG_AirPurifier]78b6,da:e3:5e:13:78:b6,-81
586,Smart-CAU_2.4G,f0:5c:19:a9:ab:e2,-82
586,Smart-CAU_2.4G,f0:5c:19:a9:af:a2,-79
586,Smart-CAU_2.4G,f0:5c:19:a9:b8:42,-83
586,CAUJOB 5GHz,58:86:94:4e:43:2c,-94
586,eduroam,f0:5c:19:a9:b8:41,-87
587,iptime,70:5d:cc:ae:2e:d4,-75
587,Smart-CAU_2.4G,48:00:20:89:ab:11,-76
587,eduroam,48:00:20:89:ab:10,-82
587,Smart-CAU_5G,f0:5c:19:a9:b7:52,-86
587,eduroam,f0:5c:19:a9:b8:21,-86
587,Smart-CAU_2.4G,f0:5c:19:a9:b7:53,-86
587,Smart-CAU,f0:5c:19:a9:b7:50,-85
587,eduroam,f0:5c:19:a9:b7:51,-85
587,Smart-CAU_2.4G,f0:5c:19:a9:b8:22,-88
587,Smart-CAU_2.4G,f0:5c:19:a9:ba:82,-89
587,eduroam,f0:5c:19:a9:ba:81,-90
587,eduroam,48:00:20:89:ab:01,-79
587,Smart-CAU,48:00:20:89:ab:00,-79
587,Smart-CAU_2.4G,48:00:20:89:ab:03,-79
587,Smart-CAU_5G,48:00:20:89:ab:02,-79
587,eduroam,f0:5c:19:a9:e9:b1,-75
587,Smart-CAU,f0:5c:19:a9:e9:b0,-76
587,iptime,88:36:6c:d4:1c:28,-80
587,Smart-CAU_2.4G,f0:5c:19:a9:e9:b3,-73
587,Smart-CAU_5G,f0:5c:19:a9:e9:b2,-72
587,coffeenie_310,58:86:94:ad:57:90,-81
587,310-320,70:5d:cc:69:8d:ca,-89
587,eduroam,b4:5d:50:9f:f6:f1,-79
587,Smart-CAU_5G,b4:5d:50:9f:f6:f2,-78
587,Smart-CAU_2.4G,b4:5d:50:9f:f6:f3,-80
587,eduroam,f0:5c:19:a9:e9:a0,-87
587,Smart-CAU_2.4G,f0:5c:19:a9:e9:a2,-89
587,Smart-CAU,b4:5d:50:9f:f6:f0,-79
587,eduroam,48:00:20:87:77:f1,-78
587,eduroam,48:00:20:89:61:b1,-84
587,Smart-CAU_5G,48:00:20:87:77:f2,-78
587,Smart-CAU,48:00:20:89:61:b0,-84
587,Smart-CAU_2.4G,48:00:20:89:61:b3,-84
587,[LG_CeilingCassette A/C]925b,1e:39:29:f6:92:5b,-88
587,Smart-CAU,48:00:20:87:77:f0,-78
587,Smart-CAU_2.4G,f0:5c:19:a9:ea:13,-82
587,Smart-CAU_5G,48:00:20:89:61:b2,-84
587,Smart-CAU_5G,f0:5c:19:a9:ea:12,-82
587,eduroam,f0:5c:19:a9:ea:11,-83
587,Smart-CAU_2.4G,48:00:20:87:77:f3,-78
587,Smart-CAU,f0:5c:19:a9:ea:10,-82
587,coffeenie_310,58:86:94:38:75:8e,-86
587,Smart-CAU_2.4G,48:00:20:86:f6:71,-76
587,eduroam,b4:5d:50:9f:f6:e0,-85
587,eduroam,48:00:20:87:3e:01,-89
587,Smart-CAU_5G,48:00:20:87:3e:02,-89
587,Smart-CAU_2.4G,b4:5d:50:9f:f6:e2,-85
587,Smart-CAU,48:00:20:87:3e:00,-89
587,eduroam,48:00:20:86:f6:70,-84
587,Smart-CAU_2.4G,48:00:20:87:3e:03,-89
587,eduroam,f0:5c:19:a9:ed:00,-92
587,Smart-CAU,f0:5c:19:a9:b8:50,-75
587,eduroam,f0:5c:19:a9:ab:f1,-87
587,Smart-CAU_2.4G,f0:5c:19:a9:ed:02,-92
587,eduroam,7c:57:3c:de:fd:31,-80
587,Smart-CAU_2.4G,f0:5c:19:a9:b8:53,-75
587,Smart-CAU,7c:57:3c:de:fd:30,-80
587,Smart-CAU_5G,f0:5c:19:a9:b8:52,-75
587,Smart-CAU_2.4G,7c:57:3c:de:fd:33,-80
587,eduroam,f0:5c:19:a9:b8:51,-75
587,Smart-CAU_5G,7c:57:3c:de:fd:32,-80
587,Smart-CAU_5G,f0:5c:19:a9:e9:72,-72
587,eduroam,48:00:20:86:f6:61,-76
587,eduroam,f0:5c:19:a9:e9:71,-72
587,Smart-CAU,48:00:20:86:f6:60,-76
587,Smart-CAU_2.4G,48:00:20:86:f6:63,-77
587,Smart-CAU_2.4G,f0:5c:19:a9:e9:73,-72
587,Smart-CAU_5G,48:00:20:86:f6:62,-77
587,Smart-CAU,f0:5c:19:a9:e9:70,-72
587,Smart-CAU_2.4G,b4:5d:50:a0:78:93,-61
587,Smart-CAU,b4:5d:50:a0:78:90,-62
587,Smart-CAU_5G,b4:5d:50:a0:78:92,-62
587,eduroam,f0:5c:19:a9:ed:11,-70
587,eduroam,b4:5d:50:a0:78:91,-61
587,Smart-CAU,f0:5c:19:a9:ed:10,-70
587,Smart-CAU_5G,f0:5c:19:a9:ed:12,-70
587,eduroam,7c:57:3c:de:fd:20,-90
587,Smart-CAU_2.4G,7c:57:3c:de:fd:22,-89
587,eduroam,f0:5c:19:a9:e9:60,-76
587,Smart-CAU_2.4G,f0:5c:19:a9:e9:62,-76
587,Smart-CAU_2.4G,48:00:20:86:b3:43,-86
587,eduroam,48:00:20:87:78:00,-83
587,Smart-CAU_5G,48:00:20:86:b3:42,-86
587,Smart-CAU_2.4G,48:00:20:87:78:01,-83
587,eduroam,48:00:20:86:b3:41,-87
587,Smart-CAU,48:00:20:86:b3:40,-87
587,KT_GiGA_5G_C90A,60:29:d5:7e:c9:0d,-90
587,eduroam,b4:5d:50:a0:78:80,-82
587,iptime,58:86:94:ba:53:7c,-89
587,Smart-CAU_5G,f0:5c:19:a9:b8:32,-88
587,Smart-CAU,f0:5c:19:a9:ef:f0,-83
587,eduroam,f0:5c:19:a9:b8:31,-88
587,Smart-CAU,f0:5c:19:a9:b8:30,-88
587,Smart-CAU_2.4G,f0:5c:19:a9:ef:f3,-83
587,eduroam,f0:5c:19:a9:ef:f1,-83
587,Smart-CAU_5G,f0:5c:19:a9:ef:f2,-83
587,Smart-CAU_2.4G,f0:5c:19:a9:b8:33,-88
587,eduroam,48:00:20:87:3e:10,-90
587,[LG_AirPurifier]78b6,da:e3:5e:13:78:b6,-83
587,eduroam,f0:5c:19:a9:af:a1,-86
587,Smart-CAU_2.4G,f0:5c:19:a9:c5:13,-93
587,Smart-CAU_2.4G,f0:5c:19:a9:ab:e2,-89
587,Smart-CAU_5G,f0:5c:19:a9:c5:12,-93
587,eduroam,f0:5c:19:a9:c5:11,-91
587,Smart-CAU_2.4G,f0:5c:19:a9:b8:42,-81
587,eduroam,f0:5c:19:a9:b8:41,-81
588,iptime,70:5d:cc:ae:2e:d4,-76
588,Smart-CAU_2.4G,48:00:20:89:ab:11,-87
588,eduroam,48:00:20:89:ab:10,-66
588,Smart-CAU_5G,f0:5c:19:a9:b7:52,-92
588,eduroam,f0:5c:19:a9:b8:21,-92
588,Smart-CAU_2.4G,f0:5c:19:a9:b7:53,-91
588,Smart-CAU,f0:5c:19:a9:b7:50,-92
588,eduroam,f0:5c:19:a9:b7:51,-91
588,eduroam,48:00:20:89:ab:01,-75
588,Smart-CAU,48:00:20:89:ab:00,-75
588,Smart-CAU_2.4G,48:00:20:89:ab:03,-75
588,Smart-CAU_5G,48:00:20:89:ab:02,-75
588,eduroam,f0:5c:19:a9:e9:b1,-79
588,Smart-CAU,f0:5c:19:a9:e9:b0,-79
588,iptime,88:36:6c:d4:1c:28,-82
588,coffeenie_310,58:86:94:ad:57:90,-79
588,CAUJOB 201_5G,58:86:94:4e:a3:ec,-90
588,Smart-CAU_5G,f0:5c:19:a9:d1:32,-94
588,Smart-CAU_2.4G,f0:5c:19:a9:d1:33,-93
588,eduroam,b4:5d:50:9f:f6:f1,-88
588,Smart-CAU_5G,b4:5d:50:9f:f6:f2,-88
588,Smart-CAU_2.4G,b4:5d:50:9f:f6:f3,-88
588,eduroam,f0:5c:19:a9:e9:a0,-83
588,Smart-CAU_2.4G,f0:5c:19:a9:ef:93,-92
588,Smart-CAU_2.4G,f0:5c:19:a9:e9:a2,-80
588,Smart-CAU,b4:5d:50:9f:f6:f0,-88
588,eduroam,f0:5c:19:a9:ef:91,-91
588,eduroam,48:00:20:87:77:f1,-83
588,eduroam,48:00:20:89:61:b1,-87
588,Smart-CAU_5G,48:00:20:87:77:f2,-83
588,Smart-CAU,48:00:20:89:61:b0,-87
588,Smart-CAU_2.4G,48:00:20:89:61:b3,-87
588,Smart-CAU_2.4G,f0:5c:19:a9:ea:13,-80
588,Smart-CAU,48:00:20:87:77:f0,-83
588,Smart-CAU_5G,48:00:20:89:61:b2,-87
588,Smart-CAU_5G,f0:5c:19:a9:ea:12,-80
588,eduroam,f0:5c:19:a9:ea:11,-80
588,Smart-CAU,f0:5c:19:a9:ea:10,-81
588,Smart-CAU_2.4G,48:00:20:87:77:f3,-83
588,CAUAI-02_2.4,72:5d:cc:40:f7:1c,-93
588,Smart-CAU_2.4G,48:00:20:86:f6:71,-85
588,Smart-CAU_2.4G,f0:5c:19:a9:d2:73,-87
588,eduroam,48:00:20:87:3e:01,-91
588,Smart-CAU_5G,48:00:20:87:3e:02,-92
588,Smart-CAU_2.4G,b4:5d:50:9f:f6:e2,-90
588,Smart-CAU,48:00:20:87:3e:00,-91
588,Smart-CAU,f0:5c:19:a9:d2:70,-88
588,eduroam,48:00:20:86:f6:70,-85
588,eduroam,f0:5c:19:a9:d2:71,-87
588,Smart-CAU_5G,f0:5c:19:a9:d2:72,-87
588,Smart-CAU_2.4G,f0:5c:19:a9:ea:02,-91
588,eduroam,f0:5c:19:a9:ea:00,-90
588,Smart-CAU_2.4G,48:00:20:87:3e:03,-91
588,Smart-CAU,f0:5c:19:a9:b8:50,-86
588,eduroam,f0:5c:19:a9:ab:f1,-89
588,Smart-CAU_5G,f0:5c:19:a9:ab:f2,-89
588,Smart-CAU_2.4G,f0:5c:19:a9:ab:f3,-90
588,Smart-CAU_2.4G,f0:5c:19:a9:af:b3,-92
588,eduroam,7c:57:3c:de:fd:31,-76
588,Smart-CAU,7c:57:3c:de:fd:30,-76
588,Smart-CAU_2.4G,f0:5c:19:a9:b8:53,-85
588,Smart-CAU_2.4G,7c:57:3c:de:fd:33,-76
588,Smart-CAU_5G,f0:5c:19:a9:b8:52,-85
588,Smart-CAU_5G,7c:57:3c:de:fd:32,-76
588,eduroam,f0:5c:19:a9:b8:51,-85
588,eduroam,48:00:20:86:f6:61,-77
588,Smart-CAU_5G,f0:5c:19:a9:e9:72,-80
588,Smart-CAU,48:00:20:86:f6:60,-76
588,eduroam,f0:5c:19:a9:e9:71,-80
588,Smart-CAU_2.4G,48:00:20:86:f6:63,-77
588,Smart-CAU_5G,48:00:20:86:f6:62,-76
588,Smart-CAU_2.4G,f0:5c:19:a9:e9:73,-80
588,Smart-CAU,f0:5c:19:a9:e9:70,-80
588,Smart-CAU,f0:5c:19:a9:ab:f0,-89
588,eduroam,f0:5c:19:a9:d1:31,-91
588,Smart-CAU_2.4G,b4:5d:50:a0:78:93,-59
588,Smart-CAU,b4:5d:50:a0:78:90,-59
588,Smart-CAU_5G,b4:5d:50:a0:78:92,-59
588,eduroam,f0:5c:19:a9:ed:11,-76
588,eduroam,b4:5d:50:a0:78:91,-59
588,Smart-CAU,f0:5c:19:a9:ed:10,-76
588,Smart-CAU_2.4G,f0:5c:19:a9:ed:13,-76
588,Smart-CAU_5G,f0:5c:19:a9:ed:12,-76
588,eduroam,7c:57:3c:de:fd:20,-88
588,Smart-CAU_2.4G,7c:57:3c:de:fd:22,-88
588,eduroam,f0:5c:19:a9:e9:60,-81
588,Smart-CAU_2.4G,48:00:20:86:b3:43,-86
588,eduroam,48:00:20:87:78:00,-81
588,Smart-CAU_5G,48:00:20:86:b3:42,-86
588,Smart-CAU_2.4G,48:00:20:87:78:01,-85
588,eduroam,48:00:20:86:b3:41,-86
588,Smart-CAU,48:00:20:86:b3:40,-86
588,KT_GiGA_5G_C90A,60:29:d5:7e:c9:0d,-91
588,Smart-CAU_2.4G,b4:5d:50:a0:78:82,-83
588,eduroam,b4:5d:50:a0:78:80,-84
588,eduroam,f0:5c:19:a9:be:51,-94
588,Smart-CAU,f0:5c:19:a9:be:50,-92
588,iptime,58:86:94:ba:53:7c,-89
588,eduroam,f0:5c:19:a9:b8:31,-89
588,Smart-CAU_2.4G,f0:5c:19:a9:b8:33,-89
588,Smart-CAU_2.4G,f0:5c:19:a9:be:53,-92
588,Smart-CAU_5G,f0:5c:19:a9:be:52,-93
588,[LG_AirPurifier]78b6,da:e3:5e:13:78:b6,-86
588,eduroam,f0:5c:19:a9:ab:e1,-92
588,Smart-CAU_2.4G,f0:5c:19:a9:ab:e2,-92
588,Smart-CAU_2.4G,f0:5c:19:a9:b8:42,-89
588,eduroam,f0:5c:19:a9:b8:41,-88
589,iptime,70:5d:cc:ae:2e:d4,-80
589,Smart-CAU_5G,f0:5c:19:a9:d1:72,-95
589,Smart-CAU_2.4G,48:00:20:89:ab:11,-83
589,eduroam,48:00:20:89:ab:10,-86
589,Smart-CAU_5G,f0:5c:19:a9:b7:52,-86
589,eduroam,f0:5c:19:a9:b8:21,-91
589,Smart-CAU_2.4G,f0:5c:19:a9:b7:53,-85
589,Smart-CAU,f0:5c:19:a9:b7:50,-86
589,eduroam,f0:5c:19:a9:b7:51,-86
589,Smart-CAU_2.4G,f0:5c:19:a9:ba:82,-94
589,eduroam,48:00:20:89:ab:01,-80
589,Smart-CAU,48:00:20:89:ab:00,-80
589,Smart-CAU_2.4G,48:00:20:89:ab:03,-80
589,Smart-CAU_5G,48:00:20:89:ab:02,-80
589,eduroam,f0:5c:19:a9:e9:b1,-77
589,iptime,88:36:6c:d4:1c:28,-77
589,Smart-CAU,f0:5c:19:a9:e9:b0,-77
589,Smart-CAU_2.4G,f0:5c:19:a9:e9:b3,-77
589,Smart-CAU_5G,f0:5c:19:a9:e9:b2,-77
589,coffeenie_310,58:86:94:ad:57:90,-82
589,Smart-CAU_5G,f0:5c:19:a9:d1:32,-93
589,Smart-CAU_2.4G,f0:5c:19:a9:d1:33,-93
589,eduroam,b4:5d:50:9f:f6:f1,-87
589,Smart-CAU_5G,b4:5d:50:9f:f6:f2,-87
589,Smart-CAU_2.4G,b4:5d:50:9f:f6:f3,-88
589,eduroam,f0:5c:19:a9:e9:a0,-88
589,Smart-CAU_2.4G,f0:5c:19:a9:e9:a2,-87
589,eduroam,48:00:20:87:77:f1,-83
589,eduroam,48:00:20:89:61:b1,-86
589,Smart-CAU_5G,48:00:20:87:77:f2,-83
589,Smart-CAU,48:00:20:89:61:b0,-86
589,Smart-CAU_2.4G,48:00:20:89:61:b3,-86
589,Smart-CAU_2.4G,f0:5c:19:a9:ea:13,-72
589,Smart-CAU,48:00:20:87:77:f0,-83
589,Smart-CAU_5G,48:00:20:89:61:b2,-86
589,Smart-CAU_5G,f0:5c:19:a9:ea:12,-71
589,eduroam,f0:5c:19:a9:ea:11,-71
589,Smart-CAU,f0:5c:19:a9:ea:10,-72
589,Smart-CAU_2.4G,48:00:20:87:77:f3,-83
589,coffeenie_310,58:86:94:38:75:8e,-85
589,Smart-CAU_2.4G,48:00:20:86:f6:71,-82
589,Smart-CAU_2.4G,f0:5c:19:a9:d2:73,-89
589,eduroam,48:00:20:87:3e:01,-91
589,Smart-CAU_5G,48:00:20:87:3e:02,-91
589,Smart-CAU_2.4G,b4:5d:50:9f:f6:e2,-83
589,Smart-CAU,48:00:20:87:3e:00,-91
589,Smart-CAU,f0:5c:19:a9:d2:70,-89
589,eduroam,48:00:20:86:f6:70,-83
589,eduroam,f0:5c:19:a9:d2:71,-88
589,Smart-CAU_5G,f0:5c:19:a9:d2:72,-89
589,eduroam,f0:5c:19:a9:ea:00,-89
589,eduroam,f0:5c:19:a9:ed:00,-89
589,Smart-CAU_2.4G,48:00:20:87:3e:03,-91
589,eduroam,48:00:20:89:61:c0,-94
589,Smart-CAU,f0:5c:19:a9:b8:50,-81
589,eduroam,f0:5c:19:a9:ab:f1,-85
589,Smart-CAU_2.4G,f0:5c:19:a9:ed:02,-89
589,Smart-CAU_5G,f0:5c:19:a9:af:b2,-90
589,Smart-CAU_5G,f0:5c:19:a9:ab:f2,-85
589,Smart-CAU_2.4G,f0:5c:19:a9:ab:f3,-86
589,eduroam,7c:57:3c:de:fd:31,-85
589,Smart-CAU_2.4G,f0:5c:19:a9:b8:53,-80
589,Smart-CAU,7c:57:3c:de:fd:30,-85
589,Smart-CAU_5G,f0:5c:19:a9:b8:52,-81
589,Smart-CAU_2.4G,7c:57:3c:de:fd:33,-84
589,eduroam,f0:5c:19:a9:b8:51,-82
589,Smart-CAU_5G,7c:57:3c:de:fd:32,-84
589,Smart-CAU_5G,f0:5c:19:a9:e9:72,-72
589,eduroam,48:00:20:86:f6:61,-76
589,eduroam,f0:5c:19:a9:e9:71,-72
589,Smart-CAU,48:00:20:86:f6:60,-75
589,Smart-CAU_2.4G,48:00:20:86:f6:63,-76
589,Smart-CAU_2.4G,f0:5c:19:a9:e9:73,-72
589,Smart-CAU_5G,48:00:20:86:f6:62,-76
589,Smart-CAU,f0:5c:19:a9:e9:70,-72
589,Smart-CAU,f0:5c:19:a9:ab:f0,-85
589,Smart-CAU,f0:5c:19:a9:d1:30,-93
589,eduroam,f0:5c:19:a9:d1:31,-93
589,Smart-CAU_2.4G,b4:5d:50:a0:78:93,-61
589,Smart-CAU,b4:5d:50:a0:78:90,-61
589,Smart-CAU_5G,b4:5d:50:a0:78:92,-61
589,eduroam,f0:5c:19:a9:ed:11,-73
589,eduroam,b4:5d:50:a0:78:91,-61
589,Smart-CAU,f0:5c:19:a9:ed:10,-74
589,sung,90:9f:33:41:1b:24,-77
589,Smart-CAU_2.4G,f0:5c:19:a9:ed:13,-73
589,Smart-CAU_5G,f0:5c:19:a9:ed:12,-73
589,eduroam,7c:57:3c:de:fd:20,-88
589,Smart-CAU,f0:5c:19:a9:ff:70,-85
589,eduroam,f0:5c:19:a9:ff:71,-85
589,eduroam,f0:5c:19:a9:e9:60,-73
589,Smart-CAU_5G,f0:5c:19:a9:ff:72,-85
589,Smart-CAU_2.4G,f0:5c:19:a9:ff:73,-85
589,Smart-CAU_2.4G,f0:5c:19:a9:e9:62,-74
589,Smart-CAU_2.4G,48:00:20:86:b3:43,-89
589,eduroam,48:00:20:87:78:00,-82
589,Smart-CAU_5G,48:00:20:86:b3:42,-89
589,Smart-CAU_2.4G,48:00:20:87:78:01,-81
589,eduroam,48:00:20:86:b3:41,-89
589,Smart-CAU_2.4G,f0:5c:19:a9:d1:22,-91
589,Smart-CAU,48:00:20:86:b3:40,-89
589,KT_GiGA_5G_C90A,60:29:d5:7e:c9:0d,-86
589,Smart-CAU_2.4G,b4:5d:50:a0:78:82,-77
589,KT_GiGA_C90A,60:29:d5:7e:c9:0e,-81
589,eduroam,b4:5d:50:a0:78:80,-78
589,iptime,58:86:94:ba:53:7c,-83
589,Smart-CAU_5G,f0:5c:19:a9:b8:32,-87
589,eduroam,f0:5c:19:a9:b8:31,-87
589,Smart-CAU,f0:5c:19:a9:ef:f0,-87
589,Smart-CAU,f0:5c:19:a9:b8:30,-87
589,Smart-CAU_2.4G,f0:5c:19:a9:ef:f3,-86
589,eduroam,f0:5c:19:a9:ef:f1,-87
589,Smart-CAU_2.4G,f0:5c:19:a9:b8:33,-87
589,Smart-CAU_5G,f0:5c:19:a9:ef:f2,-87
589,eduroam,f0:5c:19:a9:b8:41,-85
590,iptime,70:5d:cc:ae:2e:d4,-84
590,CAUAI-02,70:5d:cc:00:f7:1c,-92
590,Smart-CAU_2.4G,48:00:20:89:ab:11,-84
